1;2;3;180;SURF;SURF;FlannBased;SVM;86543;1;93.52;20.36;0.213012;572;379;26;29;31;107;572;19;507;15;12;19;572;31;20;497;14;10;572;54;9;12;460;37;571;103;21;13;27;407;
1;3;2;180;SURF;SURF;FlannBased;SVM;86981;1;94.85;20.49;0.203917;571;400;16;49;21;85;572;20;502;22;7;21;572;25;19;512;8;8;572;36;15;29;448;44;572;108;16;11;23;414;
2;3;1;180;SURF;SURF;FlannBased;SVM;87144;1;94.74;20.5;0.218258;572;355;26;43;25;123;571;12;510;16;13;20;572;20;24;503;11;14;572;36;12;9;470;45;572;91;29;15;40;397;
1;2;3;185;SURF;SURF;FlannBased;SVM;86543;1;94.64;20.63;0.21476;572;374;26;29;24;119;572;13;512;16;11;20;572;22;22;505;10;13;572;56;11;14;448;43;571;98;22;13;32;406;
1;3;2;185;SURF;SURF;FlannBased;SVM;86981;1;95.41;20.44;0.208814;571;385;20;50;25;91;572;16;515;23;7;11;572;12;21;522;4;13;572;32;27;21;451;41;572;108;22;17;36;389;
2;3;1;185;SURF;SURF;FlannBased;SVM;87144;1;95.83;20.4;0.209864;572;383;26;32;27;104;571;11;507;9;15;29;572;19;16;510;17;10;572;46;7;17;465;37;572;116;26;12;24;394;
1;2;3;190;SURF;SURF;FlannBased;SVM;86543;1;96.57;20.68;0.212312;572;378;13;26;48;107;572;23;512;12;2;23;572;23;27;499;14;9;572;53;12;13;463;31;571;98;27;14;32;400;
1;3;2;190;SURF;SURF;FlannBased;SVM;86981;1;96.06;20.85;0.229101;571;371;20;60;23;97;572;17;494;24;15;22;572;18;22;507;11;14;572;33;15;27;445;52;572;106;23;23;33;387;
2;3;1;190;SURF;SURF;FlannBased;SVM;87144;1;96.32;20.74;0.214411;572;371;28;32;22;119;571;16;495;17;11;32;572;20;18;518;12;4;572;45;12;13;466;36;572;104;32;12;28;396;
1;2;3;195;SURF;SURF;FlannBased;SVM;86543;1;96.99;20.86;0.204267;572;377;25;41;23;106;572;11;516;18;8;19;572;19;22;516;8;7;572;53;12;15;456;36;571;100;22;15;24;410;
1;3;2;195;SURF;SURF;FlannBased;SVM;86981;1;97.37;20.94;0.201119;571;396;30;38;21;86;572;12;515;20;7;18;572;19;24;514;5;10;572;32;16;24;456;44;572;106;22;17;24;403;
2;3;1;195;SURF;SURF;FlannBased;SVM;87144;1;98.03;20.7;0.209514;572;388;21;32;25;106;571;10;512;17;14;18;572;21;15;512;11;13;572;41;8;20;460;43;572;114;18;17;35;388;
1;2;3;200;SURF;SURF;FlannBased;SVM;86543;1;97.83;20.92;0.210563;572;370;24;26;30;122;572;14;510;18;12;18;572;19;28;513;7;5;572;45;10;14;456;47;571;95;22;20;26;408;
1;3;2;200;SURF;SURF;FlannBased;SVM;86981;1;98.15;20.97;0.209514;571;395;16;37;28;95;572;15;515;22;6;14;572;27;27;505;8;5;572;43;18;16;452;43;572;110;30;12;27;393;
2;3;1;200;SURF;SURF;FlannBased;SVM;87144;1;98.43;20.85;0.198321;572;392;10;34;31;105;571;6;522;18;11;14;572;27;16;509;11;9;572;34;12;14;468;44;572;103;23;15;30;401;
1;2;3;205;SURF;SURF;FlannBased;SVM;86543;1;98.42;20.96;0.203917;572;377;17;28;32;118;572;18;509;23;7;15;572;15;26;512;9;10;572;46;10;12;469;35;571;98;22;9;33;409;
1;3;2;205;SURF;SURF;FlannBased;SVM;86981;1;99.46;20.94;0.194823;571;416;12;28;25;90;572;14;504;22;8;24;572;23;17;512;11;9;572;44;19;17;453;39;572;90;24;9;32;417;
2;3;1;205;SURF;SURF;FlannBased;SVM;87144;1;99.64;21.12;0.197971;572;396;17;26;22;111;571;16;515;12;9;19;572;28;19;505;8;12;572;38;6;17;469;42;572;99;17;21;27;408;
1;2;3;210;SURF;SURF;FlannBased;SVM;86543;1;99.26;21.21;0.195173;572;396;18;35;30;93;572;17;506;24;10;15;572;24;22;517;4;5;572;34;5;19;477;37;571;102;24;14;26;405;
1;3;2;210;SURF;SURF;FlannBased;SVM;86981;1;100.17;21.13;0.20007;571;402;13;43;23;90;572;18;506;22;10;16;572;24;17;515;5;11;572;41;11;19;466;35;572;109;23;13;29;398;
2;3;1;210;SURF;SURF;FlannBased;SVM;87144;1;99.96;21.51;0.213012;572;389;20;40;28;95;571;12;514;15;7;23;572;20;21;503;14;14;572;50;9;19;459;35;572;111;24;12;40;385;
1;2;3;215;SURF;SURF;FlannBased;SVM;86543;1;100.79;21.16;0.203568;572;377;19;34;31;111;572;12;512;20;12;16;572;16;21;510;15;10;572;44;9;14;470;35;571;96;26;12;29;408;
1;3;2;215;SURF;SURF;FlannBased;SVM;86981;1;101.77;21.41;0.213711;571;393;20;39;31;88;572;16;501;25;11;19;572;29;16;510;7;10;572;36;15;24;445;52;572;108;19;13;33;399;
2;3;1;215;SURF;SURF;FlannBased;SVM;87144;1;100.86;21.24;0.191326;572;373;19;34;34;112;571;11;513;11;8;28;572;22;20;510;4;16;572;37;6;17;488;24;572;88;17;9;30;428;
1;2;3;220;SURF;SURF;FlannBased;SVM;86543;1;101.14;21.35;0.195173;572;383;22;32;30;105;572;17;511;19;6;19;572;16;26;513;6;11;572;48;4;10;476;34;571;103;14;12;24;418;
1;3;2;220;SURF;SURF;FlannBased;SVM;86981;1;102.12;21.44;0.19937;571;401;21;43;26;80;572;20;516;15;9;12;572;18;16;518;10;10;572;39;12;28;452;41;572;101;30;15;24;402;
2;3;1;220;SURF;SURF;FlannBased;SVM;87144;1;101.57;21.63;0.196222;572;392;20;41;28;91;571;17;506;12;13;23;572;20;15;524;5;8;572;38;7;12;481;34;572;95;34;12;36;395;
1;2;3;225;SURF;SURF;FlannBased;SVM;86543;1;102.91;21.42;0.205666;572;382;22;21;32;115;572;9;505;15;12;31;572;29;27;500;8;8;572;49;13;13;468;29;571;93;18;18;26;416;
