1;2;3;925;SURF;SURF;FlannBased;SVM;86543;15;227.79;38.38;0.121371;572;459;6;24;11;72;572;12;533;16;0;11;572;17;16;532;4;3;572;30;4;8;523;7;571;88;4;8;6;465;
1;3;2;925;SURF;SURF;FlannBased;SVM;86981;15;234.59;38.08;0.115075;571;476;5;23;7;60;572;12;533;15;3;9;572;13;8;541;4;6;572;18;6;8;525;15;572;94;9;6;8;455;
2;3;1;925;SURF;SURF;FlannBased;SVM;87144;15;237.36;38.95;0.117174;572;478;7;21;10;56;571;9;542;8;2;10;572;9;15;542;2;4;572;37;3;6;510;16;572;90;9;11;10;452;
1;2;3;950;SURF;SURF;FlannBased;SVM;86543;15;240.89;37.79;0.12312;572;471;8;17;8;68;572;10;537;10;6;9;572;16;16;531;4;5;572;25;8;6;523;10;571;101;5;12;8;445;
1;3;2;950;SURF;SURF;FlannBased;SVM;86981;15;244.07;38.49;0.12277;571;472;5;30;6;58;572;13;532;17;5;5;572;19;12;530;5;6;572;29;8;12;505;18;572;78;9;6;10;469;
2;3;1;950;SURF;SURF;FlannBased;SVM;87144;15;238.53;37.91;0.115075;572;461;15;22;13;61;571;10;542;7;3;9;572;12;13;541;5;1;572;35;2;4;515;16;572;73;8;10;10;471;
1;2;3;975;SURF;SURF;FlannBased;SVM;86543;15;246.18;38.88;0.114725;572;467;10;25;5;65;572;7;543;10;4;8;572;18;14;536;2;2;572;25;6;6;526;9;571;81;11;13;7;459;
1;3;2;975;SURF;SURF;FlannBased;SVM;86981;15;248.03;38.91;0.117524;571;486;7;24;7;47;572;11;533;16;5;7;572;19;9;538;6;0;572;34;5;12;497;24;572;82;6;7;8;469;
2;3;1;975;SURF;SURF;FlannBased;SVM;87144;15;245.65;38.55;0.112977;572;476;5;23;9;59;571;6;543;10;0;12;572;13;14;538;4;3;572;31;4;7;511;19;572;77;12;5;10;468;
1;2;3;1000;SURF;SURF;FlannBased;SVM;86543;15;244.49;39.82;0.111577;572;468;6;24;9;65;572;11;542;12;4;3;572;8;11;538;7;8;572;24;4;6;529;9;571;80;7;12;9;463;
1;3;2;1000;SURF;SURF;FlannBased;SVM;86981;15;247.49;39;0.121721;571;467;7;33;4;60;572;10;528;17;6;11;572;18;14;533;3;4;572;33;3;12;505;19;572;76;4;8;6;478;
2;3;1;1000;SURF;SURF;FlannBased;SVM;87144;15;248.74;39.02;0.10773;572;468;10;21;10;63;571;6;546;10;0;9;572;9;9;550;3;1;572;32;3;4;525;8;572;88;8;7;7;462;
1;2;3;1025;SURF;SURF;FlannBased;SVM;86543;15;257.93;40.07;0.117174;572;468;8;29;12;55;572;10;538;15;3;6;572;13;12;543;2;2;572;26;7;7;523;9;571;90;11;14;4;452;
1;3;2;1025;SURF;SURF;FlannBased;SVM;86981;15;258.67;40.25;0.115425;571;480;5;21;14;51;572;11;530;18;2;11;572;14;10;539;3;6;572;26;3;10;512;21;572;81;8;5;10;468;
2;3;1;1025;SURF;SURF;FlannBased;SVM;87144;15;255.71;41.11;0.111927;572;479;12;18;10;53;571;8;544;9;4;6;572;17;10;541;2;2;572;31;6;4;517;14;572;89;6;9;10;458;
1;2;3;1050;SURF;SURF;FlannBased;SVM;86543;15;263.2;41.08;0.118923;572;468;10;26;5;63;572;8;540;9;8;7;572;14;12;537;4;5;572;39;7;11;502;13;571;70;9;12;8;472;
1;3;2;1050;SURF;SURF;FlannBased;SVM;86981;15;262.97;40.84;0.112627;571;482;2;36;2;49;572;7;540;18;5;2;572;18;10;539;2;3;572;31;2;10;511;18;572;85;4;12;6;465;
2;3;1;1050;SURF;SURF;FlannBased;SVM;87144;15;261.42;40.79;0.106681;572;482;11;19;8;52;571;8;543;9;3;8;572;11;11;544;3;3;572;29;3;5;524;11;572;84;8;9;10;461;
1;2;3;1075;SURF;SURF;FlannBased;SVM;86543;15;266.31;42.24;0.122071;572;462;9;23;10;68;572;7;537;14;4;10;572;8;15;533;5;11;572;30;6;7;523;6;571;85;7;16;8;455;
1;3;2;1075;SURF;SURF;FlannBased;SVM;86981;15;267.17;42.08;0.109829;571;470;6;29;8;58;572;11;533;20;5;3;572;18;8;542;1;3;572;28;4;9;515;16;572;67;3;8;9;485;
